paper_id,paper_key,system,mode,axis,matched,system_count,expert_count,precision,recall,f1
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,business_gt,raw_strict,Characterization,0,36,7,0.0,0.0,0.0
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,business_gt,raw_strict,Properties,12,14,18,0.857143,0.666667,0.75
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,business_gt,raw_loose,Composition,22,24,24,0.916667,0.916667,0.916667
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,business_gt,raw_loose,Processing,12,93,15,0.129032,0.8,0.222222
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,business_gt,raw_loose,Structure,9,20,12,0.45,0.75,0.5625
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,business_gt,raw_loose,Characterization,4,36,7,0.111111,0.571429,0.186047
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,business_gt,raw_loose,Properties,12,14,18,0.857143,0.666667,0.75
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,unique_strict,Composition,22,28,24,0.785714,0.916667,0.846154
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,unique_strict,Processing,10,31,15,0.322581,0.666667,0.434783
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,unique_strict,Structure,3,124,12,0.024194,0.25,0.044118
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,unique_strict,Characterization,4,45,7,0.088889,0.571429,0.153846
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,unique_strict,Properties,12,46,18,0.26087,0.666667,0.375
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,unique_loose,Composition,22,28,24,0.785714,0.916667,0.846154
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,unique_loose,Processing,10,31,15,0.322581,0.666667,0.434783
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,unique_loose,Structure,6,124,12,0.048387,0.5,0.088235
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,unique_loose,Characterization,4,45,7,0.088889,0.571429,0.153846
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,unique_loose,Properties,12,46,18,0.26087,0.666667,0.375
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,raw_strict,Composition,22,29,24,0.758621,0.916667,0.830189
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,raw_strict,Processing,10,31,15,0.322581,0.666667,0.434783
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,raw_strict,Structure,3,124,12,0.024194,0.25,0.044118
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,raw_strict,Characterization,4,45,7,0.088889,0.571429,0.153846
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,raw_strict,Properties,12,46,18,0.26087,0.666667,0.375
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,raw_loose,Composition,22,29,24,0.758621,0.916667,0.830189
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,raw_loose,Processing,10,31,15,0.322581,0.666667,0.434783
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,raw_loose,Structure,6,124,12,0.048387,0.5,0.088235
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,raw_loose,Characterization,4,45,7,0.088889,0.571429,0.153846
paper_001,Achieving superior elevated temperature properties in additive manufactured nickel-based superalloys through unique alloy design,final_v5,raw_loose,Properties,12,46,18,0.26087,0.666667,0.375
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,unique_strict,Composition,5,5,5,1.0,1.0,1.0
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,unique_strict,Processing,7,14,9,0.5,0.777778,0.608696
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,unique_strict,Structure,11,24,12,0.458333,0.916667,0.611111
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,unique_strict,Characterization,3,6,5,0.5,0.6,0.545455
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,unique_strict,Properties,16,16,22,1.0,0.727273,0.842105
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,unique_loose,Composition,5,5,5,1.0,1.0,1.0
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,unique_loose,Processing,7,14,9,0.5,0.777778,0.608696
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,unique_loose,Structure,11,24,12,0.458333,0.916667,0.611111
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,unique_loose,Characterization,3,6,5,0.5,0.6,0.545455
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,unique_loose,Properties,16,16,22,1.0,0.727273,0.842105
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,raw_strict,Composition,5,5,5,1.0,1.0,1.0
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,raw_strict,Processing,7,22,9,0.318182,0.777778,0.451613
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,raw_strict,Structure,11,24,12,0.458333,0.916667,0.611111
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,raw_strict,Characterization,3,12,5,0.25,0.6,0.352941
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,raw_strict,Properties,16,16,22,1.0,0.727273,0.842105
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,raw_loose,Composition,5,5,5,1.0,1.0,1.0
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,raw_loose,Processing,7,22,9,0.318182,0.777778,0.451613
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,raw_loose,Structure,11,24,12,0.458333,0.916667,0.611111
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,raw_loose,Characterization,3,12,5,0.25,0.6,0.352941
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,business_gt,raw_loose,Properties,16,16,22,1.0,0.727273,0.842105
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,unique_strict,Composition,0,11,5,0.0,0.0,0.0
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,unique_strict,Processing,5,14,9,0.357143,0.555556,0.434783
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,unique_strict,Structure,2,50,12,0.04,0.166667,0.064516
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,unique_strict,Characterization,0,10,5,0.0,0.0,0.0
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,unique_strict,Properties,13,25,22,0.52,0.590909,0.553191
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,unique_loose,Composition,5,11,5,0.454545,1.0,0.625
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,unique_loose,Processing,5,14,9,0.357143,0.555556,0.434783
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,unique_loose,Structure,2,50,12,0.04,0.166667,0.064516
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,unique_loose,Characterization,1,10,5,0.1,0.2,0.133333
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,unique_loose,Properties,16,25,22,0.64,0.727273,0.680851
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,raw_strict,Composition,0,11,5,0.0,0.0,0.0
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,raw_strict,Processing,5,14,9,0.357143,0.555556,0.434783
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,raw_strict,Structure,2,50,12,0.04,0.166667,0.064516
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,raw_strict,Characterization,0,10,5,0.0,0.0,0.0
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,raw_strict,Properties,13,25,22,0.52,0.590909,0.553191
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,raw_loose,Composition,5,11,5,0.454545,1.0,0.625
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,raw_loose,Processing,5,14,9,0.357143,0.555556,0.434783
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,raw_loose,Structure,2,50,12,0.04,0.166667,0.064516
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,raw_loose,Characterization,1,10,5,0.1,0.2,0.133333
paper_002,Achieving superior high-temperature mechanical properties in Al-Cu-Li-Sc-Zr alloy with nano-scale microstructure via laser additive manufacturing,final_v5,raw_loose,Properties,16,25,22,0.64,0.727273,0.680851
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,unique_strict,Composition,0,3,1,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,unique_strict,Processing,26,52,31,0.5,0.83871,0.626506
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,unique_strict,Structure,0,10,12,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,unique_strict,Characterization,0,8,7,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,unique_strict,Properties,20,24,20,0.833333,1.0,0.909091
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,unique_loose,Composition,0,3,1,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,unique_loose,Processing,29,52,31,0.557692,0.935484,0.698795
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,unique_loose,Structure,8,10,12,0.8,0.666667,0.727273
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,unique_loose,Characterization,1,8,7,0.125,0.142857,0.133333
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,unique_loose,Properties,20,24,20,0.833333,1.0,0.909091
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,raw_strict,Composition,0,3,1,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,raw_strict,Processing,48,136,51,0.352941,0.941176,0.513369
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,raw_strict,Structure,0,12,12,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,raw_strict,Characterization,0,32,7,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,raw_strict,Properties,20,24,20,0.833333,1.0,0.909091
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,raw_loose,Composition,0,3,1,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,raw_loose,Processing,51,136,51,0.375,1.0,0.545455
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,raw_loose,Structure,8,12,12,0.666667,0.666667,0.666667
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,raw_loose,Characterization,1,32,7,0.03125,0.142857,0.051282
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,business_gt,raw_loose,Properties,20,24,20,0.833333,1.0,0.909091
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,unique_strict,Composition,0,0,1,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,unique_strict,Processing,28,61,31,0.459016,0.903226,0.608696
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,unique_strict,Structure,0,22,12,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,unique_strict,Characterization,0,10,7,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,unique_strict,Properties,20,44,20,0.454545,1.0,0.625
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,unique_loose,Composition,0,0,1,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,unique_loose,Processing,31,61,31,0.508197,1.0,0.673913
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,unique_loose,Structure,0,22,12,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,unique_loose,Characterization,1,10,7,0.1,0.142857,0.117647
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,unique_loose,Properties,20,44,20,0.454545,1.0,0.625
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,raw_strict,Composition,0,0,1,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,raw_strict,Processing,48,87,51,0.551724,0.941176,0.695652
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,raw_strict,Structure,0,38,12,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,raw_strict,Characterization,0,16,7,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,raw_strict,Properties,20,45,20,0.444444,1.0,0.615385
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,raw_loose,Composition,0,0,1,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,raw_loose,Processing,51,87,51,0.586207,1.0,0.73913
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,raw_loose,Structure,0,38,12,0.0,0.0,0.0
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,raw_loose,Characterization,1,16,7,0.0625,0.142857,0.086957
paper_003,Active learning framework to optimize process parameters for additive-manufactured Ti-6Al-4V with high strength and ductility,final_v5,raw_loose,Properties,20,45,20,0.444444,1.0,0.615385
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,unique_strict,Composition,6,23,24,0.26087,0.25,0.255319
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,unique_strict,Processing,0,16,11,0.0,0.0,0.0
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,unique_strict,Structure,2,14,8,0.142857,0.25,0.181818
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,unique_strict,Characterization,0,18,7,0.0,0.0,0.0
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,unique_strict,Properties,0,12,12,0.0,0.0,0.0
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,unique_loose,Composition,23,23,24,1.0,0.958333,0.978723
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,unique_loose,Processing,8,16,11,0.5,0.727273,0.592593
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,unique_loose,Structure,3,14,8,0.214286,0.375,0.272727
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,unique_loose,Characterization,3,18,7,0.166667,0.428571,0.24
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,unique_loose,Properties,8,12,12,0.666667,0.666667,0.666667
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,raw_strict,Composition,6,24,24,0.25,0.25,0.25
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,raw_strict,Processing,0,28,11,0.0,0.0,0.0
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,raw_strict,Structure,2,14,8,0.142857,0.25,0.181818
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,raw_strict,Characterization,0,36,7,0.0,0.0,0.0
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,raw_strict,Properties,0,12,12,0.0,0.0,0.0
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,raw_loose,Composition,24,24,24,1.0,1.0,1.0
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,raw_loose,Processing,8,28,11,0.285714,0.727273,0.410256
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,raw_loose,Structure,3,14,8,0.214286,0.375,0.272727
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,raw_loose,Characterization,3,36,7,0.083333,0.428571,0.139535
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,business_gt,raw_loose,Properties,8,12,12,0.666667,0.666667,0.666667
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,unique_strict,Composition,0,17,24,0.0,0.0,0.0
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,unique_strict,Processing,5,19,11,0.263158,0.454545,0.333333
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,unique_strict,Structure,1,55,8,0.018182,0.125,0.031746
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,unique_strict,Characterization,2,22,7,0.090909,0.285714,0.137931
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,unique_strict,Properties,0,21,12,0.0,0.0,0.0
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,unique_loose,Composition,9,17,24,0.529412,0.375,0.439024
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,unique_loose,Processing,5,19,11,0.263158,0.454545,0.333333
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,unique_loose,Structure,1,55,8,0.018182,0.125,0.031746
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,unique_loose,Characterization,4,22,7,0.181818,0.571429,0.275862
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,unique_loose,Properties,6,21,12,0.285714,0.5,0.363636
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,raw_strict,Composition,0,17,24,0.0,0.0,0.0
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,raw_strict,Processing,5,19,11,0.263158,0.454545,0.333333
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,raw_strict,Structure,1,55,8,0.018182,0.125,0.031746
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,raw_strict,Characterization,2,22,7,0.090909,0.285714,0.137931
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,raw_strict,Properties,0,21,12,0.0,0.0,0.0
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,raw_loose,Composition,9,17,24,0.529412,0.375,0.439024
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,raw_loose,Processing,5,19,11,0.263158,0.454545,0.333333
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,raw_loose,Structure,1,55,8,0.018182,0.125,0.031746
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,raw_loose,Characterization,4,22,7,0.181818,0.571429,0.275862
paper_004,Additively manufactured heterogeneous precipitation-strengthened high-entropy alloys with high strength and ductility,final_v5,raw_loose,Properties,6,21,12,0.285714,0.5,0.363636
paper_005,"Additive manufacturing of an ultrastrong, deformable Al alloy with nanoscale intermetallics",business_gt,unique_strict,Composition,5,15,5,0.333333,1.0,0.5
paper_005,"Additive manufacturing of an ultrastrong, deformable Al alloy with nanoscale intermetallics",business_gt,unique_strict,Processing,0,20,9,0.0,0.0,0.0
paper_005,"Additive manufacturing of an ultrastrong, deformable Al alloy with nanoscale intermetallics",business_gt,unique_strict,Structure,0,21,12,0.0,0.0,0.0
paper_005,"Additive manufacturing of an ultrastrong, deformable Al alloy with nanoscale intermetallics",business_gt,unique_strict,Characterization,0,25,5,0.0,0.0,0.0
paper_005,"Additive manufacturing of an ultrastrong, deformable Al alloy with nanoscale intermetallics",business_gt,unique_strict,Properties,0,13,10,0.0,0.0,0.0
